Country,Location,Station ID,Short-term erosion rate (mm kyr^-1),Basin area (km^2),Latitude,Longitude,Koppen¡VGeiger classification,Aridity Index,Aridity Index category,Reference
India,Godavari,,193.5483871,310000,16.723714,82.33317,Aw,0.7693,Humid,Milliman and Meade 1983
Mozambique,Limpopo,,50.30487805,410000,-25.205353,33.516305,Aw,0.5594,Dry sub-humid,Milliman and Meade 1983
Tanzania,Rufiji,,59.02777778,180000,-7.756119,39.318659,Aw,0.8643,Humid,Milliman and Meade 1983
Kenya,Tana,,625,32000,-2.528923,40.52156,Aw,0.722,Humid,Milliman and Meade 1983
New Zealand,Haast,,8125,1000,-43.836011,169.034069,Cf,4.7104,Humid,Milliman and Meade 1983
Papua New Guinea,Fly,,307.3770492,61000,-8.481832,143.491251,Af,1.8078,Humid,Milliman and Meade 1983
Papua New Guinea,Purari,,1612.903226,31000,-7.833033,145.025636,Af,2.1761,Humid,Milliman and Meade 1983
Papua New Guinea,Aure,,6875,4500,-7.074757,145.313908,Af,3.4173,Humid,Milliman and Syvitski 1992
New Zealand,Cleddau,,8125,150,-44.678132,167.924199,Cf,3.6693,Humid,Milliman and Syvitski 1992
New Zealand,Hokitika,,10625,350,-42.721653,170.951039,Cf,3.8191,Humid,Milliman and Syvitski 1992
Indonesia,Cijolang,,1187.5,380,-6.912291,107.944977,Am,1.507,Humid,Milliman and Syvitski 1992
Philippines,Angat,,5000,570,14.769131,120.750076,Am,1.5122,Humid,Milliman and Syvitski 1992
Indonesia,Cimuntur,,1875,580,-6.322626,108.137456,Aw,1.0158,Humid,Milliman and Syvitski 1992
Indonesia,Cilutung,,7500,600,-6.814619,108.161945,Am,1.5857,Humid,Milliman and Syvitski 1992
Philippines,Agno,,2718.75,1200,16.04364,120.197039,Am,1.4882,Humid,Milliman and Syvitski 1992
Indonesia,Citanduy,,2312.5,2500,-7.674444,108.801667,Af,2.0205,Humid,Milliman and Syvitski 1992
New Zealand,Waiau,,812.5,2000,-42.777228,173.373061,Cf,1.0011,Humid,Milliman and Syvitski 1992
New Zealand,Rakaia,,1000,2600,-43.898337,172.212798,Cf,0.7311,Humid,Milliman and Syvitski 1992
New Zealand,Waimakariri,,1062.5,3200,-43.390808,172.709161,Cf,0.7028,Humid,Milliman and Syvitski 1992
Indonesia,Cimanuk,,4875,3200,-6.748149,108.151745,Am,1.5204,Humid,Milliman and Syvitski 1992
Indonesia,Kali Brantas,,600,8500,-7.564225,112.869027,Aw,0.8267,Humid,Milliman and Syvitski 1992
Indonesia,Porong,,1062.5,12000,-7.562834,112.868278,Aw,0.8267,Humid,Milliman and Syvitski 1992
Indonesia,Solo,,750,16000,-6.850575,112.575012,Aw,0.9345,Humid,Milliman and Syvitski 1992
India,Narmada,,875,89000,21.619347,72.577443,BSh,0.4209,Semi-arid,Milliman and Syvitski 1992
Vietnam,Hungho,,687.5,120000,20.273893,106.570134,Cw,1.3457,Humid,Milliman and Syvitski 1992
Thailand,Chao Phraya,,42.5,160000,13.532871,100.597709,Aw,0.9015,Humid,Milliman and Syvitski 1992
India,Krishna,,162.5,250000,15.730763,80.92729,Aw,0.6153,Humid,Milliman and Syvitski 1992
Italy,Aso,,375,280,43.103421,13.8413,Cs,0.8511,Humid,Milliman and Syvitski 1992
Algeria,Djer,,1062.5,390,36.593765,2.741978,Cs,0.6716,Dry sub-humid,Milliman and Syvitski 1992
Algeria,El Harrach,,1000,390,36.742829,3.132142,Cs,0.5568,Dry sub-humid,Milliman and Syvitski 1992
Italy,Tenna,,562.5,490,43.288757,13.725262,Cs,0.8303,Humid,Milliman and Syvitski 1992
Italy,Lamone,,1500,520,44.527161,12.279878,Cf,0.72,Humid,Milliman and Syvitski 1992
Italy,Savio,,1187.5,600,44.319939,12.342116,Cf,0.7036,Humid,Milliman and Syvitski 1992
US,Carmel,,396.875,630,36.536263,-121.928352,Cs,0.4385,Dry sub-humid,Milliman and Syvitski 1992
Italy,Foglia,,750,700,43.92299,12.904095,Cf,0.8252,Humid,Milliman and Syvitski 1992
US,Redwood Creek,,1062.5,730,41.29257,-124.091373,Cs,1.7722,Humid,Milliman and Syvitski 1992
Japan,Hii,,612.5,920,33.595397,130.35697,Cf,1.6095,Humid,Milliman and Syvitski 1992
US,Mad,,1250,1200,40.972552,-124.121932,Cs,1.6025,Humid,Milliman and Syvitski 1992
Italy,Tronto,,562.5,1200,42.894002,13.916415,Cf,0.7929,Humid,Milliman and Syvitski 1992
Italy,Esino,,500,1200,43.642656,13.373081,Cs,0.8831,Humid,Milliman and Syvitski 1992
Italy,Biferno,,1062.5,1300,41.979644,15.028087,Cf,0.7383,Humid,Milliman and Syvitski 1992
Italy,Metauro,,543.75,1400,43.829099,13.054674,Cs,0.8532,Humid,Milliman and Syvitski 1992
Turkey,Tarsus,,58.125,1400,36.790369,34.830987,Cs,0.6146,Dry sub-humid,Milliman and Syvitski 1992
Italy,Simeto,,1250,1800,37.400269,15.089111,Cs,0.4575,Semi-arid,Milliman and Syvitski 1992
Albania,Shkumbini,,2250,1900,41.040115,19.443066,Cs,1.0947,Humid,Milliman and Syvitski 1992
Japan,Nagara,,131.25,2000,35.032618,136.733376,Cf,1.6122,Humid,Milliman and Syvitski 1992
Albania,Osumi,,1750,2000,40.812652,19.858583,Cs,0.9613,Humid,Milliman and Syvitski 1992
Morocco,Bou Sellem,,62.5,2300,34.03537,-6.834451,Cs,0.417,Semi-arid,Milliman and Syvitski 1992
Venezuela,Maticora,,1375,2500,11.014733,-71.165855,BSh,0.4673,Semi-arid,Milliman and Syvitski 1992
Italy,Bradano,,625,2700,40.386426,16.85935,BSk,0.4941,Semi-arid,Milliman and Syvitski 1992
Italy,Pescara,,184.375,3100,42.468166,14.227303,Cf,0.7953,Humid,Milliman and Syvitski 1992
Italy,Reno,,500,3400,44.591737,12.27998,Cf,0.7262,Humid,Milliman and Syvitski 1992
Canada,Squamish,,362.5,3600,49.688277,-123.176048,Df,1.8957,Humid,Milliman and Syvitski 1992
Algeria,Isser,,1062.5,3600,36.839175,3.6678,Cs,0.7243,Humid,Milliman and Syvitski 1992
US,Santa Clara,,875,4200,34.229107,-119.263229,Cs,0.3518,Semi-arid,Milliman and Syvitski 1992
Madagascar,Morondava,,1000,4200,-20.304499,44.26342,BSh,0.4568,Semi-arid,Milliman and Syvitski 1992
Australia,Ord,,393.75,46000,-15.043466,128.147244,BSh,0.407,Semi-arid,Milliman and Syvitski 1992
Albania,Semani,,2625,5200,40.82363,19.366996,Cs,0.9804,Humid,Milliman and Syvitski 1992
Canada,Homathko,,468.75,5700,50.930971,-124.860183,Ds,1.4733,Humid,Milliman and Syvitski 1992
Canada,Kliniklim,,481.25,6500,51.092222,-125.626111,Ds,1.9575,Humid,Milliman and Syvitski 1992
Venezuela,Tuy,,1125,6600,10.236643,-66.645305,Aw,0.7022,Humid,Milliman and Syvitski 1992
Italy,Arno,,168.75,8100,43.680228,10.280692,Cs,0.9338,Humid,Milliman and Syvitski 1992
South Korea,Kuem,,350,10000,35.998983,126.666975,Df,1.2876,Humid,Milliman and Syvitski 1992
Turkey,Goksu,,156.25,10000,36.298051,34.04784,Cs,0.5711,Dry sub-humid,Milliman and Syvitski 1992
Japan,Ishikari,,93.75,13000,43.27034,141.371459,Df,1.5376,Humid,Milliman and Syvitski 1992
Georgia,Rioni,,393.75,13000,42.200199,41.642504,Cf,1.8813,Humid,Milliman and Syvitski 1992
Turkey,Filyos,,200,13000,41.579201,32.048779,Cf,0.9663,Humid,Milliman and Syvitski 1992
Italy,Tiber,,218.75,16000,41.740705,12.23443,Cs,0.7014,Humid,Milliman and Syvitski 1992
Morocco,Sous,,162.5,16000,30.364762,-9.604227,BSh,0.1848,Arid,Milliman and Syvitski 1992
US,Stikine,,687.5,18000,56.626393,-132.377506,Df,3.0335,Humid,Milliman and Syvitski 1992
Turkey,Seyhan,,168.75,19000,36.726308,34.908169,Cs,0.5866,Dry sub-humid,Milliman and Syvitski 1992
Turkey,Ceyhan,,171.875,20000,36.565492,35.559503,Cs,0.6299,Humid,Milliman and Syvitski 1992
Turkey,Coruh,,250,20000,41.604507,41.574528,Cf,1.6568,Humid,Milliman and Syvitski 1992
Algeria,Cheliff,,87.5,22000,36.039173,0.134045,Cs,0.3953,Semi-arid,Milliman and Syvitski 1992
US,Klamath,,100,22000,41.543001,-124.072548,Cs,1.7733,Humid,Milliman and Syvitski 1992
Argentina,Colorado,,187.5,23000,-39.687401,-62.089656,Cf,0.3559,Semi-arid,Milliman and Syvitski 1992
South Korea,Nakdong,,250,24000,35.090022,128.934889,Cw,1.4709,Humid,Milliman and Syvitski 1992
South Korea,Han,,250,26000,37.762271,126.18932,Dw,1.2232,Humid,Milliman and Syvitski 1992
US,San Juan,,100,31000,37.179243,-110.895404,BWk,0.0774,Arid,Milliman and Syvitski 1992
US,Russian,,425,36000,38.450576,-123.129083,Cs,0.9664,Humid,Milliman and Syvitski 1992
Turkey,Yesil-Irmak,,350,34000,41.380758,36.659423,Cf,0.9471,Humid,Milliman and Syvitski 1992
Morocco,Sebou,,581.25,40000,34.263764,-6.673103,Cs,0.4631,Semi-arid,Milliman and Syvitski 1992
Canada,Skeena,,162.5,42000,54.131635,-130.094829,Df,3.9561,Humid,Milliman and Syvitski 1992
Turkey,Sakarya,,125,46000,41.12667,30.648624,Cs,0.9334,Humid,Milliman and Syvitski 1992
Russia,Kuban,,100,48000,45.349554,37.399783,Cf,0.6799,Humid,Milliman and Syvitski 1992
Morocco,Moulouya,,81.25,51000,35.122552,-2.339059,Cs,0.2857,Semi-arid,Milliman and Syvitski 1992
Turkey,Kizil-Irmak,,193.75,74000,41.734866,35.956125,Cf,0.8566,Humid,Milliman and Syvitski 1992
Spain,Ebro,,131.25,85000,40.722502,0.867177,Cs,0.5345,Dry sub-humid,Milliman and Syvitski 1992
Azerbaijan,Kura,,125,180000,39.331836,49.363184,BSk,0.381,Semi-arid,Milliman and Syvitski 1992
France,Ardour,,11.25,16000,46.114422,1.43447,Cf,1.072,Humid,Milliman and Syvitski 1992
Canada,Babbage,,43.75,50000,69.211844,-138.394756,Ds,0.6523,Dry sub-humid,Milliman and Syvitski 1992
France,Garonne,,27.5,55000,45.594115,-1.058571,Cf,0.9965,Humid,Milliman and Syvitski 1992
US,Kuskokwim,,62.5,80000,60.18675,-162.427597,Df,1.2219,Humid,Milliman and Syvitski 1992
Italy,Arzilla,,812.5,100,43.852802,13.009558,Cf,0.8385,Humid,Milliman and Syvitski 1992
Italy,Tesino,,687.5,110,42.979312,13.876184,Cs,0.8398,Humid,Milliman and Syvitski 1992
US,Gurabo,,1062.5,160,18.271919,-66.008621,Af,1.1365,Humid,Milliman and Syvitski 1992
Italy,Ete Vivo,,1000,180,43.162739,13.811062,Cs,0.8141,Humid,Milliman and Syvitski 1992
US,Grande,,1125,230,18.437719,-65.878277,Af,1.1885,Humid,Milliman and Syvitski 1992
New Zealand,Esk,,687.5,250,-39.397556,176.8856,Cf,1.2554,Humid,Milliman and Syvitski 1992
Italy,Misa,,812.5,380,43.72033,13.220624,Cs,0.8848,Humid,Milliman and Syvitski 1992
New Zealand,Waioeka,,368.75,640,-37.992763,177.267661,Cf,1.3467,Humid,Milliman and Syvitski 1992
New Zealand,Ruamahanga,,225,640,-41.371899,175.140069,Cf,1.4258,Humid,Milliman and Syvitski 1992
Italy,Musone,,1062.5,640,43.474037,13.641797,Cs,0.8439,Humid,Milliman and Syvitski 1992
Philippines,Pampanga,,812.5,830,14.776642,120.657155,Aw,1.5277,Humid,Milliman and Syvitski 1992
New Zealand,Tutaekuri,,262.5,790,-39.565544,176.913689,Cf,0.7524,Humid,Milliman and Syvitski 1992
UK,Usk,,28.75,910,51.548619,-2.984449,Cf,1.3972,Humid,Milliman and Syvitski 1992
Venezuela,Neveri,,187.5,980,10.171111,-64.708913,BSh,0.3544,Semi-arid,Milliman and Syvitski 1992
New Zealand,Karamea,,200,1200,-41.253125,172.097193,Cf,2.2738,Humid,Milliman and Syvitski 1992
Italy,Chienti,,625,1300,43.294819,13.742775,Cs,0.8351,Humid,Milliman and Syvitski 1992
New Zealand,Motu,,1250,1400,-37.853418,177.589921,Cf,1.4707,Humid,Milliman and Syvitski 1992
New Zealand,Waiapu,,12500,1400,-37.776544,178.479333,Cf,2.1038,Humid,Milliman and Syvitski 1992
New Zealand,Waipaoa,,3625,1600,-38.711884,177.940539,Cf,0.9433,Humid,Milliman and Syvitski 1992
New Zealand,Whakatane,,1500,1600,-37.944386,177.009724,Cf,1.5355,Humid,Milliman and Syvitski 1992
New Zealand,Ngaruroro,,293.75,1900,-39.568049,176.926487,Cf,0.7524,Humid,Milliman and Syvitski 1992
US,Skykomish,,68.75,2200,47.82205,-122.031968,Cs,1.507,Humid,Milliman and Syvitski 1992
New Zealand,Tukituki,,275,2400,-39.597058,176.944942,Cf,0.7434,Humid,Milliman and Syvitski 1992
New Zealand,Mohaka,,231.25,2400,-39.125051,177.192102,Cf,1.3898,Humid,Milliman and Syvitski 1992
New Zealand,Buller,,168.75,6300,-41.728854,171.589011,Cf,2.6666,Humid,Milliman and Syvitski 1992
New Zealand,Whanganui,,206.25,6600,-43.035611,170.422383,Cf,4.3314,Humid,Milliman and Syvitski 1992
Japan,Yodo,,168.75,7100,34.681,135.410192,Cf,1.3808,Humid,Milliman and Syvitski 1992
US,Sabine,,36.25,13000,29.989887,-93.787691,Cf,1.0547,Humid,Milliman and Syvitski 1992
Canada,Romaine,,6.875,14000,50.302222,-63.803333,Df,1.8537,Humid,Milliman and Syvitski 1992
Japan,Tone,,156.25,12000,35.7412,140.846468,Cf,1.8665,Humid,Milliman and Syvitski 1992
Canada,Saguanay,,3.125,78000,48.125003,-69.707351,Df,1.5328,Humid,Milliman and Syvitski 1992
US,Skagit,,25.625,80000,48.312541,-122.387827,Cs,1.0703,Humid,Milliman and Syvitski 1992
Sweden,Muonio Alv,,9.375,24000,67.180833,23.558333,Df,1.1157,Humid,Milliman and Syvitski 1992
US,Savannah,,68.75,25000,32.027528,-80.87925,Cf,0.9431,Humid,Milliman and Syvitski 1992
Ukraine,Dnester,,25,62000,46.320189,30.316254,Df,0.592,Dry sub-humid,Milliman and Syvitski 1992
Poland,Oder,,0.75,110000,53.673127,14.5312,Df,0.8112,Humid,Milliman and Syvitski 1992
Australia,Burdekin,,14.375,130000,-19.686538,147.584614,Aw,0.5829,Dry sub-humid,Milliman and Syvitski 1992
Germany,Elbe,,3.75,130000,53.905099,8.860141,Cf,1.1856,Humid,Milliman and Syvitski 1992
Poland,Vistula,,8.125,200000,54.348344,18.947483,Df,0.8906,Humid,Milliman and Syvitski 1992
Uruguay,Uruguay,,28.125,240000,-34.016201,-58.330338,Cf,0.7417,Humid,Milliman and Syvitski 1992
Russia,Pechora,,15.625,250000,68.267897,54.055035,Df,1.2087,Humid,Milliman and Syvitski 1992
Russia,Indigirka,,24.375,360000,66.439471,143.147262,Df,0.4545,Dry sub-humid,Milliman and Syvitski 1992
Ghana,Volta,,30,400000,5.780168,0.672739,Aw,0.6216,Dry sub-humid,Milliman and Syvitski 1992
Russia,Don,,11.25,420000,47.09057,39.281285,Df,0.6305,Dry sub-humid,Milliman and Syvitski 1992
Russia,Volga,,9.375,1400000,45.936133,48.795579,BSk,0.1973,Arid,Milliman and Syvitski 1992
Taiwan,Erhjen,,22500,350,22.913503,120.176115,Cf,1.2916,Humid,Milliman and Syvitski 1992
UK,Ystwyth,,102.5,170,52.406142,-4.08961,Cf,1.7833,Humid,Milliman and Syvitski 1992
New Zealand,Rangitaiki,,51.875,230,-37.909444,176.881515,Cf,1.2788,Humid,Milliman and Syvitski 1992
UK,Avon,,100.625,260,51.983906,-2.176632,Cf,0.9867,Humid,Milliman and Syvitski 1992
UK,Esk,,36.25,310,54.491803,-0.61211,Cf,1.2415,Humid,Milliman and Syvitski 1992
Venezuela,Manzanares,,156.25,830,10.470873,-64.191817,Aw,0.2802,Humid,Milliman and Syvitski 1992
UK,Clyde,,37.5,1900,55.928118,-4.521775,Cf,2.9081,Humid,Milliman and Syvitski 1992
UK,Tyne,,38.125,2200,55.011259,-1.41638,Cf,1.0523,Humid,Milliman and Syvitski 1992
Ivory Coast,San Pedro,,13.75,3300,4.756196,-6.599681,Aw,0.9783,Humid,Milliman and Syvitski 1992
US,Chehalis,,21.25,3400,46.959161,-123.836125,Cs,3.0887,Humid,Milliman and Syvitski 1992
UK,Wye,,31.875,4000,51.616291,-2.661035,Cf,1.2338,Humid,Milliman and Syvitski 1992
Canada,St. Jean,,30,5600,50.284159,-64.336629,Df,1.8642,Humid,Milliman and Syvitski 1992
UK,Severn,,40.625,6800,51.551547,-2.728909,Cf,1.2384,Humid,Milliman and Syvitski 1992
US,Cape Fear,,13.125,13000,33.885141,-78.009114,Cf,1.0623,Humid,Milliman and Syvitski 1992
US,Rappahannock,,35,1600,37.598937,-76.362444,Cf,0.9199,Humid,Milliman and Syvitski 1992
Ghana,Tano,,13.75,16000,5.103541,-2.936692,Am,1.3939,Humid,Milliman and Syvitski 1992
US,Delaware,,24.375,17000,38.868526,-75.03082,Cf,1.0194,Humid,Milliman and Syvitski 1992
US,Pearl,,28.75,17000,30.185289,-89.526557,Cf,1.1099,Humid,Milliman and Syvitski 1992
Belgium,Scheldt,,28.125,22000,51.385712,4.213612,Cf,1.1474,Humid,Milliman and Syvitski 1992
Canada,Abitibi,,3.75,24000,51.061509,-80.90907,Df,1.0914,Humid,Milliman and Syvitski 1992
US,Potomac,,17.5,25000,38.015333,-76.369493,Cf,0.9408,Humid,Milliman and Syvitski 1992
US,Roanoke,,50,25000,35.941535,-76.693812,Cf,0.9864,Humid,Milliman and Syvitski 1992
US,Santee,,23.125,27000,33.135256,-79.258796,Cf,0.9895,Humid,Milliman and Syvitski 1992
US,Altamaha,,44.375,35000,31.317802,-81.292019,Cf,0.9677,Humid,Milliman and Syvitski 1992
Canada,Attawapiskat,,3.75,36000,52.965718,-82.258649,Df,0.9626,Humid,Milliman and Syvitski 1992
Germany,Weser,,5,38000,53.528183,8.5641,Cf,1.1075,Humid,Milliman and Syvitski 1992
Cameroon,Mbam,,53.125,42000,4.396617,11.272002,Aw,1.0608,Humid,Milliman and Syvitski 1992
US,Tombigbee,,28.125,50000,31.137441,-87.943949,Cf,1.0606,Humid,Milliman and Syvitski 1992
Poland,Y. Bug,,9.375,34000,52.508135,21.08408,Df,0.6716,Humid,Milliman and Syvitski 1992
US,Alabama,,25,57000,31.137441,-87.943949,Cf,1.0606,Humid,Milliman and Syvitski 1992
US,Susquehanna,,18.125,62000,39.549435,-76.080419,Cf,1.0661,Humid,Milliman and Syvitski 1992
Canada,Moose,,4.375,60000,51.351591,-80.402424,Df,1.1054,Humid,Milliman and Syvitski 1992
France,Seine,,11.25,65000,49.437845,0.168177,Cf,0.9308,Humid,Milliman and Syvitski 1992
Canada,Nottaway,,9.375,66000,51.430069,-78.930536,Df,1.1501,Humid,Milliman and Syvitski 1992
Cameroon,Sanaga,,12.5,130000,3.567373,9.650266,Am,2.12,Humid,Milliman and Syvitski 1992
Senegal,Senegal,,5,270000,15.981126,-16.504152,BWh,0.1702,Arid,Milliman and Syvitski 1992
UK,Creedy,,33.125,260,50.749952,-3.5493,Cf,1.4003,Humid,Milliman and Syvitski 1992
UK,Welland,,8.75,530,52.933642,0.084021,Cf,0.8828,Humid,Milliman and Syvitski 1992
UK,Exe,,15,600,50.614611,-3.421416,Cf,1.4583,Humid,Milliman and Syvitski 1992
UK,Bristol Avon,,16.875,670,51.504001,-2.718249,Cf,1.3257,Humid,Milliman and Syvitski 1992
UK,Swale,,15,1400,54.088277,-1.343516,Cf,0.9906,Humid,Milliman and Syvitski 1992
UK,Nene,,6.875,1500,52.825805,0.217506,Cf,0.8766,Humid,Milliman and Syvitski 1992
UK,Ely Ouse,,5,3600,52.808105,0.357039,Cf,0.8751,Humid,Milliman and Syvitski 1992
US,Neuse,,7.5,6900,35.064281,-76.536153,Cf,1.1189,Humid,Milliman and Syvitski 1992
US,Ogeechee,,5.625,6700,31.836669,-81.045243,Cf,0.9363,Humid,Milliman and Syvitski 1992
US,Pamlico,,11.875,11000,35.328117,-76.447507,Cf,1.0788,Humid,Milliman and Syvitski 1992
US,Peedee,,10.625,23000,33.36288,-79.265704,Cf,0.9571,Humid,Milliman and Syvitski 1992
Finland,Kymijoki,,0.25,37000,60.47714,26.894093,Df,1.1054,Humid,Milliman and Syvitski 1992
US,Apalachicola,,2.5,44000,29.724479,-84.978961,Cf,1.0832,Humid,Milliman and Syvitski 1992
US,Tar,,1.25,57000,35.54807,-77.080975,Cf,0.9659,Humid,Milliman and Syvitski 1992
US,Lucky Hills (102) Walnut Gulch Arizona,,144.375,0.0146,31.7421917,-110.052603,BSk,0.2211,Semi-arid,Nearing et al. 2007
US,Lucky Hills (105) Walnut Gulch Arizona,,46.875,0.0018,31.7434305,-110.054842,BSk,0.2211,Semi-arid,Nearing et al. 2007
US,Lucky Hills (106) Walnut Gulch Arizona,,50,0.0034,31.742028,-110.05369,BSk,0.2211,Semi-arid,Nearing et al. 2007
US,Lucky Hills (121) Walnut Gulch Arizona,,91.25,0.0542,31.730242,-110.03607,BSk,0.225,Semi-arid,Nearing et al. 2007
Panama,Upper Rio Chagres (CChC),,107,409,9.26751,-79.505379,Am,1.895,Humid,Nichols et al. 2004
China,Danghewan Qilian Shan,,20,13762,39.65,94.88333,BWk,0.0459,Arid,Pan et al. 2010
China,Changmabao Qilian Shan,,120,10910,39.65,96.85,BWk,0.4178,Semi-arid,Pan et al. 2010
China,Binggou Qilian Shan,,50,6896,39.6,98,BWk,0.1501,Arid,Pan et al. 2010
China,Xindi Qilian Shan,,200,1582,39.65,98.81666,BWk,0.083,Arid,Pan et al. 2010
China,Liyuanbao Qilian Shan,,90,2231,38.96666,100,BWk,0.1469,Arid,Pan et al. 2010
China,Zhamashike Qilian Shan,,120,4585,38.21666,99.98333,BSk,0.4468,Semi-arid,Pan et al. 2010
China,Qilian Qilian Shan,,90,2413,38.2,100.21666,BSk,0.3484,Semi-arid,Pan et al. 2010
China,Yingluoxia Qilian Shan,,110,10003,38.23333,100.18333,BSk,0.321,Semi-arid,Pan et al. 2010
China,Jiutiaoling Qilian Shan,,90,1082,37.86666,102.05,BSk,0.3769,Semi-arid,Pan et al. 2010
China,Zamusi Qilian Shan,,110,842,37.7,102.56666,BSk,0.2866,Semi-arid,Pan et al. 2010
China,Shajintai Qilian Shan,,120,455,37.46666,102.6,Dw,0.3856,Semi-arid,Pan et al. 2010
US,Lucky Hills (103) Walnut Gulch Arizona,,377,0.036826426,31.743303,-110.0546718,BSk,0.2211,Semi-arid,Pelletier et al. 2016
US,Lucky Hills (104) Walnut Gulch Arizona,,91,0.045324832,31.741229,-110.0524126,BSk,0.2211,Semi-arid,Pelletier et al. 2016
US,Kendall (112) Walnut Gulch Arizona,,5,0.018615556,31.737135,-109.943714,BSk,0.2583,Semi-arid,Pelletier et al. 2016
Germany,Regenstauf Regen,,7,2658,49.128641,12.129443,Df,0.8335,Humid,Schaller et al. 2001
Germany,Deizisau Neckar,,25,4010,48.717128,9.381864,Cf,0.8372,Humid,Schaller et al. 2001
Germany,Poppenweiler Neckar,,27,5005,48.908024,9.258792,Cf,0.8312,Humid,Schaller et al. 2001
Germany,Lauffen Neckar,,23,7916,49.07272,9.160582,Cf,0.7882,Humid,Schaller et al. 2001
Germany,Rockenau Neckar,,27,12676,49.446793,9.001491,Cf,0.8443,Humid,Schaller et al. 2001
Germany,Mannheim Neckar,,26,13966,49.489531,8.445279,Cf,0.7789,Humid,Schaller et al. 2001
Belgium,Tailfer Meuse,,18,12484,50.398006,4.881966,Cf,1.0904,Humid,Schaller et al. 2001
Belgium,Nameche Meuse,,18,15328,50.468233,4.994755,Cf,1.0993,Humid,Schaller et al. 2001
Belgium,Liege Meuse,,17,21254,50.638269,5.576463,Cf,1.1135,Humid,Schaller et al. 2001
Netherlands ,Eijsden Meuse,,17,21649,50.782888,5.691978,Cf,1.0994,Humid,Schaller et al. 2001
Netherlands ,Heusden Meuse,,13,32711,51.740382,5.142948,Cf,1.1348,Humid,Schaller et al. 2001
Netherlands ,Keizersveer Meuse,,11,33580,51.719703,4.890716,Cf,1.1465,Humid,Schaller et al. 2001
France,Goudet Loire,,3,432,44.893807,3.918729,Df,0.8327,Humid,Schaller et al. 2001
France,Bas Loire,,5,3234,45.30909,4.130214,Cf,0.7667,Humid,Schaller et al. 2001
France,Feurs Loire,,5,4960,45.742382,4.212058,Cf,0.7911,Humid,Schaller et al. 2001
France,Villerest Loire,,4,6584,45.995928,4.046326,Cf,0.7908,Humid,Schaller et al. 2001
France,Decize Loire,,5,16519,46.828013,3.457871,Cf,0.8384,Humid,Schaller et al. 2001
France,Nevers Loire,,7,18208,46.983685,3.158739,Cf,0.8446,Humid,Schaller et al. 2001
France,Gien Loire,,10,35500,47.682772,2.631473,Cf,0.7815,Humid,Schaller et al. 2001
France,Orleans Loire,,8,36966,47.896611,1.903854,Cf,0.7467,Humid,Schaller et al. 2001
France,Chaumont Loire,,10,40600,47.485785,1.190193,Cf,0.7479,Humid,Schaller et al. 2001
France,Langogne Allier,,3,324,44.734808,3.857722,Df,0.9104,Humid,Schaller et al. 2001
France,Langeac Allier,,4,1781,45.100843,3.498687,Df,0.6876,Humid,Schaller et al. 2001
France,Chatel Allier,,6,12430,46.402129,3.31761,Cf,0.7889,Humid,Schaller et al. 2001
France,Villeneuve Allier,,8,13348,46.659168,3.228986,Cf,0.8216,Humid,Schaller et al. 2001
France,Cuffy Allier,,8,14320,46.947834,3.073186,Cf,0.8391,Humid,Schaller et al. 2001
Taiwan,Lanyang River (H001),,4500,446.7,24.64226,121.567568,Cf,2.7535,Humid,Siame et al. 2011
Taiwan,Lanyang River (H006),,10450,820.69,24.714578,121.772009,Cf,2.363,Humid,Siame et al. 2011
Taiwan,Lanyang River (H019),,4100,101.35,24.758077,121.74398,Cf,2.4132,Humid,Siame et al. 2011
Brazil,Amazon,,82,5980000,0.384879,-50.026525,Aw,1.4002,Humid,Summerfield and Hulton 1994
Brazil,Sao Francisco,,4,620000,-10.497804,-36.394521,Aw,0.7969,Humid,Summerfield and Hulton 1994
Argentina,La Plata (Parana),,11,2860000,-35.236398,-56.709724,Cf,0.8648,Humid,Summerfield and Hulton 1994
Venezuela,Orinoco,,66,920000,8.842815,-60.755759,Af,1.4138,Humid,Summerfield and Hulton 1994
Mexico,Colorado,,89,700000,31.699168,-114.7114,BWh,0.0341,Arid,Summerfield and Hulton 1994
US,Columbia,,18,670000,46.257555,-124.021911,Cs,2.9922,Humid,Summerfield and Hulton 1994
US,Mississippi,,70,3200000,29.430388,-89.603727,Cf,1.22,Humid,Summerfield and Hulton 1994
US,Rio Grande,,18,630000,25.953282,-97.149102,Cf,0.5,Dry sub-humid,Summerfield and Hulton 1994
US,Yukon,,35,840000,62.604162,-164.815264,Df,1.4308,Humid,Summerfield and Hulton 1994
Canada,Mackenzie,,23,1770000,69.31783,-133.979771,Df,0.5629,Semi-arid,Summerfield and Hulton 1994
Canada,St. Lawrence,,1,1050000,49.387384,-66.734208,Df,1.7933,Humid,Summerfield and Hulton 1994
Russia,Amur,,10,2040000,52.956139,141.134602,Df,1.2538,Humid,Summerfield and Hulton 1994
Russia,Lena,,3,2450000,72.318533,126.580877,Df,0.7988,Humid,Summerfield and Hulton 1994
Romania,Danube,,35,790000,45.233932,29.718825,Df,0.4591,Semi-arid,Summerfield and Hulton 1994
Ukraine,Dnieper,,1,540000,46.498372,32.30173,Df,0.4965,Dry sub-humid,Summerfield and Hulton 1994
Iraq,Shatt-Al-Arab,,21,890000,29.932673,48.614766,BWh,0.101,Arid,Summerfield and Hulton 1994
